He,O,N2,O2,Ar,TotMassDen,Tn,alt_km,lat,lon,hour,TotNumDen,potential_temperature
46641701000000.0,2.0684719e+17,1.5433175e+18,2.4999268e+17,9538337500000000.0,9.1140564e-08,233.27,111.0,-31.17,-70.81,2016-11-05 06:00:00,2.009742349201e+18,85524.68798985178
44903220000000.0,1.9635273e+17,1.413604e+18,2.2531486e+17,8502218500000000.0,8.3453045e-08,237.99,111.5,-31.17,-70.81,2016-11-05 06:00:00,1.84381871172e+18,87079.41271351287
43258013000000.0,1.8639021e+17,1.2960254e+18,2.0324819e+17,7584651300000000.0,7.6490274e-08,242.91,112.0,-31.17,-70.81,2016-11-05 06:00:00,1.693291709313e+18,89237.69466428676
41699548000000.0,1.7693944e+17,1.1893797e+18,1.8350712e+17,6771861500000000.0,7.0179745e-08,248.03,112.5,-31.17,-70.81,2016-11-05 06:00:00,1.556639821048e+18,90549.34396805636
40221979000000.0,1.6798002e+17,1.0925884e+18,1.658375e+17,6051649200000000.0,6.4456479e-08,253.36,113.0,-31.17,-70.81,2016-11-05 06:00:00,1.432497791179e+18,93694.77503921639
38820033000000.0,1.5949151e+17,1.004684e+18,1.5001352e+17,5413220600000000.0,5.9262241e-08,258.9,113.5,-31.17,-70.81,2016-11-05 06:00:00,1.319641070633e+18,97680.79029626223
37488991000000.0,1.5145388e+17,9.2479841e+17,1.3583453e+17,4847049400000000.0,5.4544905e-08,264.64,114.0,-31.17,-70.81,2016-11-05 06:00:00,1.216971358391e+18,98019.38798745729
36224585000000.0,1.4384735e+17,8.5215326e+17,1.2312214e+17,4344714800000000.0,5.0257682e-08,270.59,114.5,-31.17,-70.81,2016-11-05 06:00:00,1.123503689385e+18,102470.9894475235
35022944000000.0,1.3665279e+17,7.8604877e+17,1.1171786e+17,3898782600000000.0,4.635864e-08,276.75,115.0,-31.17,-70.81,2016-11-05 06:00:00,1.038353225544e+18,102952.79641335605
2184071100000000.0,3242045100000000.0,3.1744195e+20,8.291915e+19,3.7607182e+18,1.9409177e-05,206.82,80.0,-31.17,-70.81,2016-11-05 06:00:00,4.041272443162e+20,18466.463545001472
2022871500000000.0,4568334400000000.0,2.9342646e+20,7.6540259e+19,3.4735972e+18,1.7935063e-05,206.49,80.5,-31.17,-70.81,2016-11-05 06:00:00,3.7344690740590005e+20,19454.098027418804
1873675500000000.0,6353212300000000.0,2.7119964e+20,7.0639593e+19,3.2078752e+18,1.6570921e-05,206.17,81.0,-31.17,-70.81,2016-11-05 06:00:00,3.450553350878e+20,19110.73356006213
1735644600000000.0,8719060100000000.0,2.5063672e+20,6.5183628e+19,2.9620585e+18,1.5309073e-05,205.83,81.5,-31.17,-70.81,2016-11-05 06:00:00,3.187928612047e+20,19892.801666433617
1607996600000000.0,1.1807479e+16,2.3162074e+20,6.0140995e+19,2.7347493e+18,1.4142334e-05,205.49,82.0,-31.17,-70.81,2016-11-05 06:00:00,2.945098997756e+20,20301.357076839813
1489987600000000.0,1.5777888e+16,2.1404105e+20,5.5482034e+19,2.5246219e+18,1.3063897e-05,205.14,82.5,-31.17,-70.81,2016-11-05 06:00:00,2.720649737756e+20,20537.885521233493
1380921000000000.0,2.0804637e+16,1.9779359e+20,5.1178836e+19,2.3304339e+18,1.2067369e-05,204.76,83.0,-31.17,-70.81,2016-11-05 06:00:00,2.51325045458e+20,21125.972217661998
1280141600000000.0,2.7072349e+16,1.8278074e+20,4.7205218e+19,2.1510146e+18,1.1146743e-05,204.36,83.5,-31.17,-70.81,2016-11-05 06:00:00,2.321653250906e+20,21890.967828085588
1187038500000000.0,3.4769755e+16,1.6891123e+20,4.3536751e+19,1.9852734e+18,1.029642e-05,203.93,84.0,-31.17,-70.81,2016-11-05 06:00:00,2.144692111935e+20,22253.015376228646
1101039000000000.0,4.4081642e+16,1.5609974e+20,4.0150576e+19,1.8321899e+18,9.5111518e-06,203.46,84.5,-31.17,-70.81,2016-11-05 06:00:00,1.98127688581e+20,22525.471768306976
1021610300000000.0,5.5179897e+16,1.4426681e+20,3.7025372e+19,1.6908122e+18,8.7860508e-06,202.96,85.0,-31.17,-70.81,2016-11-05 06:00:00,1.830391957073e+20,23213.717810832004
948254760000000.0,6.8213723e+16,1.3333815e+20,3.4141305e+19,1.560253e+18,8.1165626e-06,202.41,85.5,-31.17,-70.81,2016-11-05 06:00:00,1.6910886997776004e+20,24419.27816966176
880510310000000.0,8.3299224e+16,1.232448e+20,3.147988e+19,1.4396866e+18,7.4984428e-06,201.81,86.0,-31.17,-70.81,2016-11-05 06:00:00,1.5624854633431e+20,24686.645744217552
817948130000000.0,1.0051063e+17,1.1392284e+20,2.9024011e+19,1.3283487e+18,6.9277662e-06,201.15,86.5,-31.17,-70.81,2016-11-05 06:00:00,1.4437652827813e+20,24911.692122901724
760170150000000.0,1.1987134e+17,1.0531282e+20,2.6757805e+19,1.225529e+18,6.4008791e-06,200.44,87.0,-31.17,-70.81,2016-11-05 06:00:00,1.3341678551015e+20,25421.303773404372
706807740000000.0,1.4134762e+17,9.7359714e+19,2.4666532e+19,1.1305678e+18,5.9143945e-06,199.67,87.5,-31.17,-70.81,2016-11-05 06:00:00,1.2329886822774e+20,26128.986766773607
657517890000000.0,1.6484461e+17,9.001239e+19,2.2736544e+19,1.0428552e+18,5.4651696e-06,198.83,88.0,-31.17,-70.81,2016-11-05 06:00:00,1.1395729132789e+20,26806.907122740562
611985930000000.0,1.9020551e+17,8.3223856e+19,2.095528e+19,9.6182851e+17,5.0503108e-06,197.93,88.5,-31.17,-70.81,2016-11-05 06:00:00,1.0533178200593e+20,27299.75048082404
569919480000000.0,2.1721215e+17,7.6950456e+19,1.9311081e+19,8.8696682e+17,4.6671294e-06,196.95,89.0,-31.17,-70.81,2016-11-05 06:00:00,9.736628588948e+19,27615.47252561942
531048610000000.0,2.4559011e+17,7.1151896e+19,1.7793198e+19,8.1778796e+17,4.3131427e-06,195.9,89.5,-31.17,-70.81,2016-11-05 06:00:00,9.000900311861e+19,28645.710589783957
495124130000000.0,2.7501583e+17,6.5791015e+19,1.6391714e+19,7.5384819e+17,3.9860574e-06,194.77,90.0,-31.17,-70.81,2016-11-05 06:00:00,8.321208814413002e+19,29409.082430694452
461909140000000.0,3.0512008e+17,6.0832517e+19,1.5097241e+19,6.9472628e+17,3.683698e-06,193.57,90.5,-31.17,-70.81,2016-11-05 06:00:00,7.693006626914e+19,29798.915168405067
431157940000000.0,3.354799e+17,5.624009e+19,1.3900195e+19,6.3999081e+17,3.4038267e-06,192.31,91.0,-31.17,-70.81,2016-11-05 06:00:00,7.111618686794e+19,30337.8148752473
402647710000000.0,3.6564056e+17,5.1980934e+19,1.2791935e+19,5.8925281e+17,3.1444224e-06,191.01,91.5,-31.17,-70.81,2016-11-05 06:00:00,6.572816501770999e+19,31632.708079839096
376185180000000.0,3.9513874e+17,4.802665e+19,1.1764981e+19,5.4217595e+17,2.9037326e-06,189.69,92.0,-31.17,-70.81,2016-11-05 06:00:00,6.0729321875179995e+19,31715.24686865292
351600750000000.0,4.2351583e+17,4.4352425e+19,1.0812769e+19,4.9846586e+17,2.6802238e-06,188.36,92.5,-31.17,-70.81,2016-11-05 06:00:00,5.608752729075e+19,32317.393481467047
328744650000000.0,4.5033296e+17,4.0936344e+19,9.9295213e+18,4.5786375e+17,2.4725427e-06,187.05,93.0,-31.17,-70.81,2016-11-05 06:00:00,5.177439075465e+19,34009.65261232148
307484560000000.0,4.7518704e+17,3.7759182e+19,9.1101416e+18,4.2014222e+17,2.2794979e-06,185.77,93.5,-31.17,-70.81,2016-11-05 06:00:00,4.776496034456e+19,33967.417595371626
287702610000000.0,4.9772043e+17,3.4803818e+19,8.3500921e+18,3.8509886e+17,2.1000301e-06,184.54,94.0,-31.17,-70.81,2016-11-05 06:00:00,4.403701709261e+19,35393.23758722786
269292810000000.0,5.1763252e+17,3.2054962e+19,7.6452963e+18,3.5255301e+17,1.9331922e-06,183.36,94.5,-31.17,-70.81,2016-11-05 06:00:00,4.057071312281e+19,35841.9638595198
252159460000000.0,5.346856e+17,2.9498839e+19,6.9920809e+18,3.2234197e+17,1.7781319e-06,182.25,95.0,-31.17,-70.81,2016-11-05 06:00:00,3.7348199629460005e+19,37149.78070547495
236215050000000.0,5.487086e+17,2.7122935e+19,6.38709e+18,2.9431762e+17,1.6340742e-06,181.23,95.5,-31.17,-70.81,2016-11-05 06:00:00,3.435328743505e+19,37874.56202626558
221379580000000.0,5.5960019e+17,2.4915837e+19,5.8272571e+18,2.68345e+17,1.5003147e-06,180.3,96.0,-31.17,-70.81,2016-11-05 06:00:00,3.1571260669579997e+19,38219.72199129351
207578770000000.0,5.6732457e+17,2.286699e+19,5.3097319e+18,2.4429908e+17,1.3762018e-06,179.48,96.5,-31.17,-70.81,2016-11-05 06:00:00,2.898855312877e+19,39369.01407471183
194743800000000.0,5.7191032e+17,2.0966666e+19,4.8318753e+18,2.220641e+17,1.2611364e-06,178.78,97.0,-31.17,-70.81,2016-11-05 06:00:00,2.65927104638e+19,40756.853529480875
182809850000000.0,5.7344204e+17,1.9205737e+19,4.3912067e+18,2.0153148e+17,1.1545571e-06,178.22,97.5,-31.17,-70.81,2016-11-05 06:00:00,2.4372100029849997e+19,41707.540704361105
171715960000000.0,5.7205384e+17,1.7575623e+19,3.985383e+18,1.8259863e+17,1.055938e-06,177.79,98.0,-31.17,-70.81,2016-11-05 06:00:00,2.231583018596e+19,42524.60630460216
161404790000000.0,5.6792284e+17,1.6068266e+19,3.6121986e+18,1.6516898e+17,9.6478539e-07,177.52,98.5,-31.17,-70.81,2016-11-05 06:00:00,2.0413717824789996e+19,43775.378319793934
151821540000000.0,5.6125691e+17,1.4676013e+19,3.2695479e+18,1.4915028e+17,8.8063115e-07,177.42,99.0,-31.17,-70.81,2016-11-05 06:00:00,1.8656119911540003e+19,45171.4751568283
142914350000000.0,5.5228747e+17,1.3391563e+19,2.9554271e+18,1.344544e+17,8.0302965e-07,177.51,99.5,-31.17,-70.81,2016-11-05 06:00:00,1.703387488435e+19,46183.15002597875
134633940000000.0,5.4126229e+17,1.2208028e+19,2.6679309e+18,1.2099738e+17,7.3156076e-07,177.79,100.0,-31.17,-70.81,2016-11-05 06:00:00,1.553835320394e+19,47582.161042319756
126935580000000.0,5.2844604e+17,1.1119033e+19,2.4052872e+18,1.0870101e+17,6.6583578e-07,178.28,100.5,-31.17,-70.81,2016-11-05 06:00:00,1.416159418558e+19,49007.51754417655
119784390000000.0,5.1414679e+17,1.0119294e+19,2.1659688e+18,9.7497879e+16,6.0553157e-07,178.97,101.0,-31.17,-70.81,2016-11-05 06:00:00,1.289702725339e+19,50494.094189175084
113146830000000.0,4.9866711e+17,9.2035632e+18,1.9484648e+18,8.7320894e+16,5.5032757e-07,179.87,101.5,-31.17,-70.81,2016-11-05 06:00:00,1.1738129150829998e+19,51304.46883640876
106988640000000.0,4.8228604e+17,8.366455e+18,1.751246e+18,7.8101085e+16,4.9989524e-07,180.96,102.0,-31.17,-70.81,2016-11-05 06:00:00,1.067819511364e+19,51838.45544314176
101275870000000.0,4.6525745e+17,7.6025748e+18,1.572797e+18,6.9769601e+16,4.539053e-07,182.25,102.5,-31.17,-70.81,2016-11-05 06:00:00,9.71050012687e+18,53289.30232398079
95975280000000.0,4.4780776e+17,6.9066065e+18,1.4116389e+18,6.2258514e+16,4.1203376e-07,183.74,103.0,-31.17,-70.81,2016-11-05 06:00:00,8.82840764928e+18,55912.39169871435
91054968000000.0,4.3013565e+17,6.2733724e+18,1.2663437e+18,5.5501809e+16,3.7396492e-07,185.41,103.5,-31.17,-70.81,2016-11-05 06:00:00,8.025444613967999e+18,57054.89038723883
86484493000000.0,4.1241293e+17,5.6978985e+18,1.1355495e+18,4.9435928e+16,3.3939554e-07,187.27,104.0,-31.17,-70.81,2016-11-05 06:00:00,7.295383342493e+18,58913.35012683101
82235361000000.0,3.9478611e+17,5.1754551e+18,1.0179715e+18,4.4000527e+16,3.080375e-07,189.32,104.5,-31.17,-70.81,2016-11-05 06:00:00,6.632295472361001e+18,59468.95099418194
78280871000000.0,3.7737782e+17,4.7015672e+18,9.1240086e+17,3.9138448e+16,2.7961806e-07,191.56,105.0,-31.17,-70.81,2016-11-05 06:00:00,6.030562608871e+18,62233.24566007666
74596301000000.0,3.6028845e+17,4.2720353e+18,8.1771223e+17,3.4796135e+16,2.538813e-07,193.98,105.5,-31.17,-70.81,2016-11-05 06:00:00,5.484906711300999e+18,64690.72136913708
71158968000000.0,3.4359958e+17,3.8829429e+18,7.3286278e+17,3.0923672e+16,2.3058871e-07,196.6,106.0,-31.17,-70.81,2016-11-05 06:00:00,4.990400090968e+18,66301.86509925147
67948039000000.0,3.2737509e+17,3.5306514e+18,6.5689044e+17,2.7474764e+16,2.0951859e-07,199.41,106.5,-31.17,-70.81,2016-11-05 06:00:00,4.542459642039e+18,68293.49660568903
64944599000000.0,3.1166382e+17,3.2117996e+18,5.8891224e+17,2.4406738e+16,1.9046632e-07,202.41,107.0,-31.17,-70.81,2016-11-05 06:00:00,4.136847342599e+18,69615.99001422238
62131483000000.0,2.9650186e+17,2.9232949e+18,5.2812148e+17,2.1680449e+16,1.7324368e-07,205.59,107.5,-31.17,-70.81,2016-11-05 06:00:00,3.769660820483e+18,70612.20800228688
59493132000000.0,2.8191404e+17,2.662292e+18,4.7378203e+17,1.9260074e+16,1.5767759e-07,208.98,108.0,-31.17,-70.81,2016-11-05 06:00:00,3.437307637132e+18,74622.65964092442
57015594000000.0,2.6791609e+17,2.426195e+18,4.2522684e+17,1.7113036e+16,1.4361017e-07,212.55,108.5,-31.17,-70.81,2016-11-05 06:00:00,3.136507981594e+18,75188.96046291948
54686283000000.0,2.5451593e+17,2.2126307e+18,3.818508e+17,1.5209788e+16,1.3089728e-07,216.31,109.0,-31.17,-70.81,2016-11-05 06:00:00,2.864261904283e+18,77627.60774124363
52493963000000.0,2.4171526e+17,2.0194404e+18,3.4310827e+17,1.3523608e+16,1.1940783e-07,220.27,109.5,-31.17,-70.81,2016-11-05 06:00:00,2.617840031963e+18,80023.79331942576
50428520000000.0,2.2951073e+17,1.8446622e+18,3.0850705e+17,1.2030435e+16,1.0902279e-07,224.42,110.0,-31.17,-70.81,2016-11-05 06:00:00,2.39476084352e+18,82219.04563657046
48480756000000.0,2.1789357e+17,1.6865061e+18,2.7760318e+17,1.070857e+16,9.9633738e-08,228.75,110.5,-31.17,-70.81,2016-11-05 06:00:00,2.192759900756e+18,84622.8989346817
46641701000000.0,2.0684719e+17,1.5433175e+18,2.4999268e+17,9538337500000000.0,9.1140564e-08,233.27,111.0,-31.17,-70.81,2016-11-05 06:00:00,2.009742349201e+18,86413.32072445336
44903220000000.0,1.9635273e+17,1.413604e+18,2.2531486e+17,8502218500000000.0,8.3453045e-08,237.99,111.5,-31.17,-70.81,2016-11-05 06:00:00,1.84381871172e+18,88781.85939234702
43258013000000.0,1.8639021e+17,1.2960254e+18,2.0324819e+17,7584651300000000.0,7.6490274e-08,242.91,112.0,-31.17,-70.81,2016-11-05 06:00:00,1.693291709313e+18,90323.83959728711
41699548000000.0,1.7693944e+17,1.1893797e+18,1.8350712e+17,6771861500000000.0,7.0179745e-08,248.03,112.5,-31.17,-70.81,2016-11-05 06:00:00,1.556639821048e+18,91597.73544594253
40221979000000.0,1.6798002e+17,1.0925884e+18,1.658375e+17,6051649200000000.0,6.4456479e-08,253.36,113.0,-31.17,-70.81,2016-11-05 06:00:00,1.432497791179e+18,94965.05081785978
38820033000000.0,1.5949151e+17,1.004684e+18,1.5001352e+17,5413220600000000.0,5.9262241e-08,258.9,113.5,-31.17,-70.81,2016-11-05 06:00:00,1.319641070633e+18,95419.72072276275
37488991000000.0,1.5145388e+17,9.2479841e+17,1.3583453e+17,4847049400000000.0,5.4544905e-08,264.64,114.0,-31.17,-70.81,2016-11-05 06:00:00,1.216971358391e+18,99274.17697918243
36224585000000.0,1.4384735e+17,8.5215326e+17,1.2312214e+17,4344714800000000.0,5.0257682e-08,270.59,114.5,-31.17,-70.81,2016-11-05 06:00:00,1.123503689385e+18,101657.39642557577
35022944000000.0,1.3665279e+17,7.8604877e+17,1.1171786e+17,3898782600000000.0,4.635864e-08,276.75,115.0,-31.17,-70.81,2016-11-05 06:00:00,1.038353225544e+18,104026.51165950457
2184071100000000.0,3242045100000000.0,3.1744195e+20,8.291915e+19,3.7607182e+18,1.9409177e-05,206.82,80.0,-31.17,-70.81,2016-11-05 06:00:00,4.041272443162e+20,18736.349780985252
2022871500000000.0,4568334400000000.0,2.9342646e+20,7.6540259e+19,3.4735972e+18,1.7935063e-05,206.49,80.5,-31.17,-70.81,2016-11-05 06:00:00,3.7344690740590005e+20,18943.524066505208
1873675500000000.0,6353212300000000.0,2.7119964e+20,7.0639593e+19,3.2078752e+18,1.6570921e-05,206.17,81.0,-31.17,-70.81,2016-11-05 06:00:00,3.450553350878e+20,19385.634891345057
1735644600000000.0,8719060100000000.0,2.5063672e+20,6.5183628e+19,2.9620585e+18,1.5309073e-05,205.83,81.5,-31.17,-70.81,2016-11-05 06:00:00,3.187928612047e+20,19974.0836178098
1607996600000000.0,1.1807479e+16,2.3162074e+20,6.0140995e+19,2.7347493e+18,1.4142334e-05,205.49,82.0,-31.17,-70.81,2016-11-05 06:00:00,2.945098997756e+20,20558.41179286843
1489987600000000.0,1.5777888e+16,2.1404105e+20,5.5482034e+19,2.5246219e+18,1.3063897e-05,205.14,82.5,-31.17,-70.81,2016-11-05 06:00:00,2.720649737756e+20,20809.226387113573
1380921000000000.0,2.0804637e+16,1.9779359e+20,5.1178836e+19,2.3304339e+18,1.2067369e-05,204.76,83.0,-31.17,-70.81,2016-11-05 06:00:00,2.51325045458e+20,21480.73678038742
1280141600000000.0,2.7072349e+16,1.8278074e+20,4.7205218e+19,2.1510146e+18,1.1146743e-05,204.36,83.5,-31.17,-70.81,2016-11-05 06:00:00,2.321653250906e+20,21275.206325522242
1187038500000000.0,3.4769755e+16,1.6891123e+20,4.3536751e+19,1.9852734e+18,1.029642e-05,203.93,84.0,-31.17,-70.81,2016-11-05 06:00:00,2.144692111935e+20,22387.088239316774
1101039000000000.0,4.4081642e+16,1.5609974e+20,4.0150576e+19,1.8321899e+18,9.5111518e-06,203.46,84.5,-31.17,-70.81,2016-11-05 06:00:00,1.98127688581e+20,22613.127374055424
1021610300000000.0,5.5179897e+16,1.4426681e+20,3.7025372e+19,1.6908122e+18,8.7860508e-06,202.96,85.0,-31.17,-70.81,2016-11-05 06:00:00,1.830391957073e+20,23103.693412127555
948254760000000.0,6.8213723e+16,1.3333815e+20,3.4141305e+19,1.560253e+18,8.1165626e-06,202.41,85.5,-31.17,-70.81,2016-11-05 06:00:00,1.6910886997776004e+20,24051.07209113792
880510310000000.0,8.3299224e+16,1.232448e+20,3.147988e+19,1.4396866e+18,7.4984428e-06,201.81,86.0,-31.17,-70.81,2016-11-05 06:00:00,1.5624854633431e+20,24675.251870900105
817948130000000.0,1.0051063e+17,1.1392284e+20,2.9024011e+19,1.3283487e+18,6.9277662e-06,201.15,86.5,-31.17,-70.81,2016-11-05 06:00:00,1.4437652827813e+20,24673.103523360976
760170150000000.0,1.1987134e+17,1.0531282e+20,2.6757805e+19,1.225529e+18,6.4008791e-06,200.44,87.0,-31.17,-70.81,2016-11-05 06:00:00,1.3341678551015e+20,25490.211679100543
706807740000000.0,1.4134762e+17,9.7359714e+19,2.4666532e+19,1.1305678e+18,5.9143945e-06,199.67,87.5,-31.17,-70.81,2016-11-05 06:00:00,1.2329886822774e+20,25950.50161750104
657517890000000.0,1.6484461e+17,9.001239e+19,2.2736544e+19,1.0428552e+18,5.4651696e-06,198.83,88.0,-31.17,-70.81,2016-11-05 06:00:00,1.1395729132789e+20,26765.52451136282
611985930000000.0,1.9020551e+17,8.3223856e+19,2.095528e+19,9.6182851e+17,5.0503108e-06,197.93,88.5,-31.17,-70.81,2016-11-05 06:00:00,1.0533178200593e+20,27876.14005295028
569919480000000.0,2.1721215e+17,7.6950456e+19,1.9311081e+19,8.8696682e+17,4.6671294e-06,196.95,89.0,-31.17,-70.81,2016-11-05 06:00:00,9.736628588948e+19,28374.669281976825
531048610000000.0,2.4559011e+17,7.1151896e+19,1.7793198e+19,8.1778796e+17,4.3131427e-06,195.9,89.5,-31.17,-70.81,2016-11-05 06:00:00,9.000900311861e+19,28888.80480632579
495124130000000.0,2.7501583e+17,6.5791015e+19,1.6391714e+19,7.5384819e+17,3.9860574e-06,194.77,90.0,-31.17,-70.81,2016-11-05 06:00:00,8.321208814413002e+19,29271.039122672617
461909140000000.0,3.0512008e+17,6.0832517e+19,1.5097241e+19,6.9472628e+17,3.683698e-06,193.57,90.5,-31.17,-70.81,2016-11-05 06:00:00,7.693006626914e+19,30006.717843111048
431157940000000.0,3.354799e+17,5.624009e+19,1.3900195e+19,6.3999081e+17,3.4038267e-06,192.31,91.0,-31.17,-70.81,2016-11-05 06:00:00,7.111618686794e+19,30392.776154725583
402647710000000.0,3.6564056e+17,5.1980934e+19,1.2791935e+19,5.8925281e+17,3.1444224e-06,191.01,91.5,-31.17,-70.81,2016-11-05 06:00:00,6.572816501770999e+19,31010.80557377601
376185180000000.0,3.9513874e+17,4.802665e+19,1.1764981e+19,5.4217595e+17,2.9037326e-06,189.69,92.0,-31.17,-70.81,2016-11-05 06:00:00,6.0729321875179995e+19,31829.76412370013
351600750000000.0,4.2351583e+17,4.4352425e+19,1.0812769e+19,4.9846586e+17,2.6802238e-06,188.36,92.5,-31.17,-70.81,2016-11-05 06:00:00,5.608752729075e+19,33178.88781639796
328744650000000.0,4.5033296e+17,4.0936344e+19,9.9295213e+18,4.5786375e+17,2.4725427e-06,187.05,93.0,-31.17,-70.81,2016-11-05 06:00:00,5.177439075465e+19,33282.56874022467
307484560000000.0,4.7518704e+17,3.7759182e+19,9.1101416e+18,4.2014222e+17,2.2794979e-06,185.77,93.5,-31.17,-70.81,2016-11-05 06:00:00,4.776496034456e+19,33778.823877628514
287702610000000.0,4.9772043e+17,3.4803818e+19,8.3500921e+18,3.8509886e+17,2.1000301e-06,184.54,94.0,-31.17,-70.81,2016-11-05 06:00:00,4.403701709261e+19,35487.64442080846
269292810000000.0,5.1763252e+17,3.2054962e+19,7.6452963e+18,3.5255301e+17,1.9331922e-06,183.36,94.5,-31.17,-70.81,2016-11-05 06:00:00,4.057071312281e+19,35343.559133893184
252159460000000.0,5.346856e+17,2.9498839e+19,6.9920809e+18,3.2234197e+17,1.7781319e-06,182.25,95.0,-31.17,-70.81,2016-11-05 06:00:00,3.7348199629460005e+19,36935.77647661214
236215050000000.0,5.487086e+17,2.7122935e+19,6.38709e+18,2.9431762e+17,1.6340742e-06,181.23,95.5,-31.17,-70.81,2016-11-05 06:00:00,3.435328743505e+19,37912.249604178
221379580000000.0,5.5960019e+17,2.4915837e+19,5.8272571e+18,2.68345e+17,1.5003147e-06,180.3,96.0,-31.17,-70.81,2016-11-05 06:00:00,3.1571260669579997e+19,39049.78551823336
207578770000000.0,5.6732457e+17,2.286699e+19,5.3097319e+18,2.4429908e+17,1.3762018e-06,179.48,96.5,-31.17,-70.81,2016-11-05 06:00:00,2.898855312877e+19,40177.56212204225
194743800000000.0,5.7191032e+17,2.0966666e+19,4.8318753e+18,2.220641e+17,1.2611364e-06,178.78,97.0,-31.17,-70.81,2016-11-05 06:00:00,2.65927104638e+19,40388.467383101764
182809850000000.0,5.7344204e+17,1.9205737e+19,4.3912067e+18,2.0153148e+17,1.1545571e-06,178.22,97.5,-31.17,-70.81,2016-11-05 06:00:00,2.4372100029849997e+19,41495.89615477019
171715960000000.0,5.7205384e+17,1.7575623e+19,3.985383e+18,1.8259863e+17,1.055938e-06,177.79,98.0,-31.17,-70.81,2016-11-05 06:00:00,2.231583018596e+19,43132.49416993448
161404790000000.0,5.6792284e+17,1.6068266e+19,3.6121986e+18,1.6516898e+17,9.6478539e-07,177.52,98.5,-31.17,-70.81,2016-11-05 06:00:00,2.0413717824789996e+19,43319.92772083222
151821540000000.0,5.6125691e+17,1.4676013e+19,3.2695479e+18,1.4915028e+17,8.8063115e-07,177.42,99.0,-31.17,-70.81,2016-11-05 06:00:00,1.8656119911540003e+19,45122.19286191726
142914350000000.0,5.5228747e+17,1.3391563e+19,2.9554271e+18,1.344544e+17,8.0302965e-07,177.51,99.5,-31.17,-70.81,2016-11-05 06:00:00,1.703387488435e+19,46365.081674792615
134633940000000.0,5.4126229e+17,1.2208028e+19,2.6679309e+18,1.2099738e+17,7.3156076e-07,177.79,100.0,-31.17,-70.81,2016-11-05 06:00:00,1.553835320394e+19,47303.827141109745
126935580000000.0,5.2844604e+17,1.1119033e+19,2.4052872e+18,1.0870101e+17,6.6583578e-07,178.28,100.5,-31.17,-70.81,2016-11-05 06:00:00,1.416159418558e+19,48462.78917525284
119784390000000.0,5.1414679e+17,1.0119294e+19,2.1659688e+18,9.7497879e+16,6.0553157e-07,178.97,101.0,-31.17,-70.81,2016-11-05 06:00:00,1.289702725339e+19,49081.772413748426
113146830000000.0,4.9866711e+17,9.2035632e+18,1.9484648e+18,8.7320894e+16,5.5032757e-07,179.87,101.5,-31.17,-70.81,2016-11-05 06:00:00,1.1738129150829998e+19,51002.00898524085
106988640000000.0,4.8228604e+17,8.366455e+18,1.751246e+18,7.8101085e+16,4.9989524e-07,180.96,102.0,-31.17,-70.81,2016-11-05 06:00:00,1.067819511364e+19,52732.30663083022
